cutting_speed_mmin,feed_rate_mmrev,operating_time_hours,tool_material,workpiece_material,coolant_type,lubrication,machine_rigidity,vibration_level,tool_coating,tool_geometry,tool_wear_mm
203.82292585266643,0.37462871431806555,353.64622083154217,Diamond,Aluminum,Water,Minimum,Low,Low,None,Sharp,2.2351363639230475
89.28794691967971,0.09852319807128841,177.74536856634685,HSS,Composite,None,Minimum,High,Medium,TiAlN,Standard,0.43136959115662316
228.85460003603137,0.27520786309448864,648.781759594948,Carbide,Aluminum,Water,Minimum,Low,High,None,Standard,1.527893974639245
,0.3028041469830621,469.42045649190203,Ceramic,Steel,None,Flood,High,Low,DLC,Standard,2.134160063885184
162.42293103151763,0.09889177911841948,50.35038233571504,Ceramic,Composite,Synthetic,,Low,High,TiAlN,Standard,2.152647378613926
42.516825947941655,0.15189509392005213,797.379740822707,HSS,Composite,,Flood,Medium,High,DLC,Sharp,1.248740302261465
149.01213905113542,0.31110268243247774,462.10234740034764,Ceramic,Composite,Water,Flood,Medium,Medium,DLC,Worn,2.110912586107425
51.719150160077334,0.24137528363893934,712.4993815722418,Carbide,Steel,Water,Dry,Low,Low,TiN,Worn,2.8525327971079752
103.08727689555843,0.33679104038458413,403.7864421913539,Carbide,Composite,Synthetic,Minimum,Low,Medium,DLC,Standard,0.1325375665545678
219.35163691346833,0.4302641028929444,468.04735157841674,HSS,Composite,Water,Mist,Low,,,,2.030571412471872
226.57600933092164,0.08481633149301741,366.30782352654217,HSS,Titanium,Water,Minimum,,Low,TiN,Standard,1.5917233826616575
198.8056767129577,0.05390370271752733,341.09478310899783,Carbide,Titanium,Water,Flood,Low,Medium,None,Worn,
110.89483421895993,0.3400287530418177,178.55203160125356,Carbide,Aluminum,Oil,Mist,Medium,High,TiN,Sharp,
,,769.8887799957012,Diamond,Titanium,Water,Mist,Low,Low,TiN,Worn,2.5195941676239424
79.27537260790287,0.23566735453590953,149.50813868119252,Carbide,Steel,Oil,,High,Medium,TiN,Worn,1.7813493500681865
179.23682293173866,0.2090765454501593,423.4914016376653,Ceramic,Steel,None,Dry,High,Low,,Standard,0.09286452058020857
106.42866404825803,0.3064504914185553,74.24199251993103,Diamond,Composite,Water,Dry,Medium,Low,DLC,Standard,2.897815924519317
78.61969242270698,0.2846978970878937,794.7346379939863,Diamond,Titanium,Water,Minimum,Low,Medium,TiN,Sharp,2.0152435762023124
158.69347873797128,0.25528193173685587,446.7627325978224,HSS,Aluminum,Oil,Flood,Medium,High,DLC,Standard,1.3557961537334022
54.59648210086234,0.412978461554006,652.5936677815396,HSS,Aluminum,None,Dry,Medium,Medium,DLC,Standard,2.151383591821458
181.0737757357075,0.103280220815257,452.5284388327112,Carbide,Aluminum,Oil,Dry,Low,Medium,None,Standard,
71.1411934843108,0.3469802775441847,644.9632497646239,Carbide,Composite,None,Minimum,High,Low,DLC,Worn,0.8183786835213577
151.76017941630178,0.37584307493992425,429.85589149369514,HSS,Steel,Oil,Mist,High,,TiAlN,Sharp,
116.35186690947805,0.452624965038745,358.75462225648255,Ceramic,Composite,Oil,Minimum,Low,Low,None,Sharp,1.2213654171998813
154.5738363693835,0.473648097239045,367.44510992716636,,Steel,Synthetic,Mist,Low,High,None,Worn,2.718865839843097
84.11161135023119,0.2637755015999388,6.86311417803629,HSS,Composite,Oil,Minimum,Low,Low,DLC,Worn,1.1963416501626658
98.28565013461701,,299.6706858739859,Diamond,Steel,Synthetic,Dry,Low,Medium,DLC,Standard,0.8998528057396152
60.870640747477694,0.2618761107269947,761.795524061701,HSS,Aluminum,Water,Flood,Low,Medium,TiN,Sharp,2.125513312502501
200.9324420057457,,542.0835900127387,Diamond,Steel,Water,Flood,High,Medium,DLC,Worn,2.615336513212811
45.424645440658765,0.02824225701184627,735.8586073472376,Diamond,Titanium,Synthetic,Minimum,Medium,High,TiN,Worn,0.7704848697918225
112.81559276017555,0.10358908901715409,164.20874300157635,Carbide,Titanium,Water,Dry,Medium,Medium,TiAlN,Standard,2.4333689700727157
128.80129371725434,0.4556798341732173,395.4723976447317,Diamond,Aluminum,Water,Flood,High,Medium,None,Standard,0.9491743663895061
72.94536659908019,,32.413134682894096,HSS,Aluminum,None,Minimum,Low,Low,None,Sharp,0.779582789611864
114.66075541733413,0.12967201166676484,543.256460772351,HSS,Composite,Synthetic,Mist,,Medium,DLC,Sharp,1.445222558747594
121.97940864015705,0.4709428816443941,628.292933067095,HSS,Titanium,Water,,Medium,Low,None,Sharp,
79.35268601684425,0.16125455537876482,,HSS,Aluminum,Oil,Dry,Low,High,None,Standard,2.59359730241207
170.63626325641823,0.15941251564010828,73.98214438031046,Diamond,Composite,,Dry,Medium,Medium,TiAlN,Sharp,2.6293050581154125
36.787881166493,0.4633802455474859,201.7844870119702,Diamond,Composite,None,Flood,High,,None,,2.0482613450208573
73.46422604462617,0.20003935713125864,526.3827566716861,Ceramic,,Oil,Flood,High,Medium,TiN,Sharp,0.9435118761272198
167.2964937215476,,608.3979252076673,Ceramic,,Synthetic,Dry,Medium,Medium,None,Standard,0.5417909242823065
168.05603700902026,0.2889955249805421,222.9973832995364,Carbide,,,Flood,Low,Medium,,,2.1114742604207763
88.35777176193216,0.4367755894397611,327.9616302830098,HSS,Titanium,Oil,Mist,Medium,,TiN,Worn,0.3541116220213725
180.2708325808701,0.05723428529234256,,Carbide,Composite,None,Flood,Medium,Low,TiN,Standard,1.2627695155512009
,0.1452109928938431,,Diamond,Composite,None,Flood,High,Low,TiN,Worn,0.31198647005353014
145.99426573967042,0.3017638863050294,463.3279196212588,Diamond,Aluminum,Synthetic,Dry,Medium,Medium,TiAlN,Sharp,1.3080474422040487
103.17427992046525,0.2286141322355947,536.9446485893001,HSS,Aluminum,Synthetic,Dry,High,Medium,TiAlN,Standard,0.44675806176271327
246.53991072738535,0.15357475693861383,224.76638832248352,Carbide,Aluminum,None,Minimum,High,Medium,None,Sharp,0.14494337537165353
192.2251899362219,0.21662828449183247,551.7886968127672,Diamond,Titanium,Oil,Minimum,High,Low,TiAlN,Standard,1.376716403301459
84.65457789382444,0.4837964649487282,,Diamond,Composite,Water,Mist,Medium,Low,TiN,Worn,1.7246969640074412
82.04392150984663,0.03009563123117834,573.8466616400286,Diamond,Titanium,None,Mist,Medium,High,TiAlN,Sharp,1.3460564281604446
200.31816856788632,0.0905477613004647,368.4640007359859,HSS,Composite,Water,Minimum,Low,Low,DLC,Standard,0.5696356616620601
115.36240251647288,0.02895448044337387,698.1882427603397,Ceramic,Composite,None,Flood,Low,High,DLC,Worn,0.27842249854551815
,0.30483039628437025,,Ceramic,Aluminum,Synthetic,,High,High,TiAlN,Worn,0.42278245170226586
37.83198085660606,0.02620970011427492,151.79904626015718,Diamond,Aluminum,Synthetic,Minimum,Low,,DLC,Worn,2.1949861543375584
121.07032366210699,0.23792766847027585,658.498964493806,HSS,Composite,None,Mist,Low,Medium,None,,0.09683464927309203
121.2357698921854,0.43241418169717066,623.2544080938831,Carbide,Composite,Synthetic,Mist,High,,DLC,Sharp,2.5967831957211582
185.50847446697642,,71.96140418162763,,Steel,Oil,Flood,High,High,None,Worn,2.5282629647589827
156.44976414721714,0.1952835466366837,43.19235059030043,HSS,Steel,None,Dry,Medium,Medium,,Standard,2.6473831386272897
199.42642958282278,0.20143900214605315,113.35137795323239,Diamond,Composite,Water,Dry,High,Low,TiN,Sharp,2.6422989214760353
99.90549267855961,0.19388204666743394,677.02547364774,Diamond,Titanium,Oil,Minimum,Low,Medium,TiAlN,Sharp,
167.33532394787008,0.36918178160724147,259.7041317985793,HSS,Steel,Water,Flood,Low,High,,Sharp,2.5499211857921646
224.85461327272503,0.022116607501653257,406.2773889481345,HSS,Composite,None,Dry,Low,Low,DLC,Worn,2.204474245582671
45.24315182686638,0.3943832356461169,484.35828751633744,Diamond,Composite,Synthetic,Dry,Medium,Medium,,Standard,0.9353565604826019
185.85929324077148,0.42273984122800995,596.0677383612793,,Steel,Water,Mist,Low,High,TiAlN,Sharp,2.2776253657156325
187.49426247181844,0.2271025108182085,664.8144747886461,Carbide,Composite,Oil,Dry,Medium,Low,TiAlN,Standard,1.8659504311888615
204.68666384265546,0.4458353579627084,415.113082850832,,Titanium,Synthetic,Mist,Low,Low,None,Sharp,0.13109531758192539
89.19041035226593,0.20289872642022877,335.5288899820589,HSS,Steel,Water,Dry,Medium,Medium,DLC,Sharp,2.3697607229057205
121.63459521487113,0.353466935338319,160.77371969320993,Carbide,Titanium,Oil,Mist,Low,Medium,TiAlN,Standard,2.61896345262312
82.73583597607048,,487.9786828041556,Carbide,Composite,Synthetic,Flood,Medium,Medium,TiN,Standard,
97.88801582699337,0.03816484208997199,,Diamond,Aluminum,Water,Flood,Low,Low,None,Standard,1.4867288817796582
243.07186834645205,0.06004465903755529,236.4724817046071,Ceramic,Composite,Water,Minimum,High,Medium,None,Worn,1.310447471324512
128.04388167970757,0.23218371955524555,359.73176659264675,HSS,Steel,Oil,Mist,High,,DLC,Standard,2.17056266590493
216.68153841491264,0.49524612474658175,593.022565215737,HSS,Titanium,Synthetic,Minimum,Medium,Medium,TiN,Standard,0.6855883068853352
204.8735678763677,0.10522729214894337,503.5286246999384,Carbide,Composite,None,Mist,Medium,Low,TiAlN,,2.333106558186338
127.79572663900076,0.44987933934439917,387.983887718969,Ceramic,Titanium,Water,Minimum,Low,Low,DLC,Standard,0.9124126119440058
248.27940878312674,0.46130920984652685,221.4915766590416,Ceramic,Titanium,Synthetic,Mist,Medium,High,None,Standard,0.8214167948051951
214.97171416852768,,536.0634336149293,HSS,Steel,Synthetic,Minimum,Medium,Low,TiN,Standard,2.4370793115491503
136.1929131765903,0.2416762339743797,503.988098457517,Ceramic,Titanium,Oil,,Medium,Low,TiAlN,Standard,
98.13524984505638,0.2613538123183886,369.29567700928567,Carbide,Titanium,Synthetic,Flood,Low,Medium,None,Sharp,2.5944313180218996
46.56480129269774,0.38979528717912687,194.62661791473653,HSS,Steel,Synthetic,,Low,Medium,TiAlN,Standard,2.9347038825907807
132.25597911192034,0.07938769629008735,144.02681827308945,Diamond,Titanium,Water,,High,Low,,Standard,0.9936273418672013
109.20217875434287,0.17774588867731372,274.822598327899,Diamond,Composite,Oil,Mist,High,Low,TiN,Standard,2.787227482652586
186.50291431313667,0.10193712232533511,727.4283169396817,Carbide,Composite,Synthetic,,Low,Medium,DLC,Standard,
34.329240140162824,0.4416387925467917,604.3398390469966,Ceramic,Titanium,Oil,Minimum,High,Medium,TiAlN,Standard,0.8150491115298522
212.91848687732212,,,,Steel,None,Flood,High,,TiAlN,Sharp,1.3852695069462175
121.65819031411233,0.3788979930564265,674.8661930092709,Carbide,Steel,None,Minimum,Medium,High,None,Worn,2.4101607863746985
133.3411680473275,0.23107575951241063,369.8116393381893,HSS,Composite,Synthetic,Minimum,High,Medium,TiN,Standard,2.0165797864895416
70.21383913988745,0.3630099904081582,426.7017784823042,HSS,Aluminum,Water,Flood,Low,High,TiN,Sharp,1.5096081523611076
236.24606239043536,0.4471497237289114,139.82092560025825,,Aluminum,Water,Dry,Low,Low,TiAlN,Worn,0.8090838492115798
117.6451836889986,0.1830379109931667,578.093360522289,Diamond,Titanium,Oil,Flood,Medium,Medium,TiAlN,Standard,2.191093282316365
215.39945548732436,0.12896067049521198,340.44931777444697,HSS,Aluminum,Oil,Minimum,High,High,TiAlN,Sharp,0.974287700065409
82.23976061221617,0.3321049252956719,133.20887561899679,HSS,Titanium,Synthetic,Minimum,High,Medium,None,Worn,1.0262989300916026
51.264539227985836,0.49881239946742795,80.8070660677155,HSS,Titanium,Synthetic,Minimum,Low,Medium,TiAlN,Worn,2.2533025220996947
169.8674133734425,0.37016404012587595,558.4271738345531,Carbide,Aluminum,None,Minimum,High,Low,TiN,Worn,
246.57162777787448,0.40189875582094353,388.35136364380884,Carbide,Composite,None,Dry,Medium,High,,Worn,0.5982089038144781
172.32714530240145,0.3223314701219995,12.151336909362136,Diamond,Composite,Water,Minimum,Medium,High,None,,2.0769797707719193
163.9168871344159,,660.4899037963991,HSS,Steel,None,Flood,High,Medium,TiN,Sharp,0.8112547723040324
127.29075796542647,0.33422925722661295,497.47246973948967,Carbide,Steel,Water,Mist,Medium,Low,None,Standard,2.2934504549089576
92.43628487289274,,35.50923990610655,HSS,,Water,Dry,High,Low,DLC,Worn,1.462214828147195
124.78331667004684,0.25463265916405015,247.22444168945702,Diamond,Aluminum,Water,Minimum,Medium,Low,TiAlN,Sharp,1.8052066031009033
62.77052794696556,0.2950679508000379,579.3125157119802,Ceramic,Composite,Synthetic,Mist,High,Medium,TiAlN,Standard,1.8228812637544511
87.6194883784504,0.45523999376789903,51.92864273323186,Ceramic,Composite,Synthetic,Mist,Low,Low,TiN,Sharp,0.48309098484360524
137.22479246141285,0.4614652789175826,590.3207844218686,Ceramic,Composite,None,Dry,Medium,Low,TiAlN,Sharp,1.9689025847148403
61.85502313089198,0.048859764646540016,406.39170872968754,Diamond,Titanium,Synthetic,Dry,Medium,Low,TiN,Worn,2.608025599553827
204.1370002753978,0.3233029416940497,627.3716355166899,Carbide,,Water,Mist,Medium,High,TiAlN,Standard,2.679045944835062
32.54349042245909,0.40226755762844035,684.9133654858441,HSS,Titanium,Synthetic,Minimum,High,Low,None,Sharp,2.081229639592077
100.75055343120783,0.2774952525514814,615.3679686023752,,Steel,,Dry,Low,Low,TiAlN,Standard,2.9084794788543924
143.66332129326474,0.0659216751222332,67.06955757394324,Ceramic,Aluminum,None,Flood,,Medium,None,Worn,1.8149146881605334
234.3685168376991,0.1317100704625669,370.9969278658274,Ceramic,Composite,Water,Mist,High,High,TiAlN,Standard,0.8018758273042469
156.1594860619304,0.1705491061133843,258.39480088223354,HSS,Aluminum,Synthetic,,High,Low,None,Worn,1.9975097680984888
94.87887472327566,0.33814371697387136,409.25147129973595,HSS,Composite,Synthetic,Dry,Medium,Low,None,Sharp,2.7320694273922776
107.48195121614629,,772.8125399509898,Diamond,Composite,Water,Minimum,High,High,DLC,Standard,1.1086135495566716
104.61496904242755,0.2838176561482918,103.89498095616642,HSS,Aluminum,None,Flood,Medium,High,,Standard,0.8313043053997312
69.68126350676745,0.07228854708287073,693.1506553574112,Carbide,Titanium,Synthetic,,High,Low,TiAlN,Worn,2.901187668170188
61.86670891385092,0.20965749818740195,792.7282404362265,,Aluminum,Oil,Flood,Medium,High,TiAlN,Worn,
135.7397939630191,0.22426701606515004,792.0674729399431,HSS,Aluminum,Oil,Mist,Low,Low,TiN,Standard,0.19684577961305205
89.45742905007936,0.23688216969183423,638.3679830749816,Carbide,Aluminum,Water,Mist,Medium,High,None,Sharp,
50.20543100509748,0.361217298513559,375.13647932695875,Carbide,,Synthetic,,Medium,Low,DLC,Sharp,
77.62530450080845,0.05897428047014147,146.51049351427457,Ceramic,Composite,,Dry,Low,High,TiN,Sharp,0.896108446122597
144.5597361912583,0.14875631392436608,488.529395203289,Ceramic,Composite,Oil,Flood,High,Low,TiAlN,Sharp,0.3083808894848952
86.51651023719657,0.3277422913599993,490.24627603696064,HSS,Titanium,None,Flood,Medium,High,TiN,Worn,0.7314372249150024
82.30328013257808,0.4729114671772774,256.5654543170542,HSS,Titanium,Synthetic,Dry,Medium,High,DLC,Worn,1.540419541474173
166.54442906704364,0.3179827978416542,495.3736622120656,HSS,Steel,Oil,Flood,Medium,Low,DLC,Sharp,
181.67160036542793,0.4440157340513302,97.655007709178,Ceramic,Composite,None,Mist,Low,Medium,None,Sharp,2.6745965467860606
83.07409551898883,0.4848348404141071,509.03669227269836,Carbide,Composite,Oil,Mist,Medium,High,TiAlN,Standard,2.3374387920566555
133.87108317488764,0.4442740753682538,717.8942944957975,Diamond,Titanium,None,Dry,Medium,Low,TiAlN,Worn,1.175075188587916
198.20468566456344,,380.29192450264463,Carbide,Composite,Oil,Minimum,Low,Medium,None,Sharp,0.4341714020982878
181.7789368928862,0.3929798913426366,612.8275657961842,Diamond,Composite,Water,Minimum,High,Medium,None,Sharp,2.9822203741973556
45.24395948541208,0.44583506237386744,510.33424989487446,Ceramic,Aluminum,Synthetic,Mist,Low,Low,TiN,Standard,1.7117546910495536
109.21557686535344,0.2558967391342046,7.435980008228229,Diamond,Steel,,Flood,High,High,TiN,Sharp,1.2977770343010713
189.12065221370608,0.18581075036388245,101.9887473706892,HSS,Titanium,Oil,Dry,Low,Low,TiN,Standard,0.6359856902393024
69.47624789301871,0.49986110231094427,620.9941299618393,HSS,Composite,None,Flood,Medium,High,TiN,Worn,0.649488948841341
73.10398016361071,0.06692475392306316,37.16007720887171,HSS,Titanium,Water,Mist,,Medium,None,Sharp,2.398817017295225
168.63777571213328,0.47993534854457454,765.2168874181878,HSS,Titanium,Water,Minimum,High,High,DLC,Sharp,1.5836494618150272
92.42520978761544,0.2268196640245117,715.7905486240804,Carbide,Composite,Synthetic,Mist,High,Low,DLC,Standard,2.9528057845313995
101.2250939880149,0.030743989456287313,293.08807899557326,HSS,,Water,Dry,High,Low,,Standard,2.8616382985429123
145.01943623268005,0.40544788636293794,251.75517200262973,Diamond,Aluminum,Synthetic,Dry,Medium,Medium,TiN,Sharp,0.6601420176140375
195.12773574019386,0.2332240100171092,492.28077047134263,Ceramic,Aluminum,Oil,Mist,Low,Low,None,Worn,2.9981572967354806
139.62354998605352,0.4033693440241268,491.37513447849,HSS,Steel,Water,Flood,Medium,High,TiN,Sharp,2.9604547769520067
226.55391378421666,0.04151190582342208,75.78138867608656,Carbide,Aluminum,Oil,Mist,Medium,,TiAlN,Standard,2.4078746669387825
,0.4875903208612119,176.2316149388029,HSS,Titanium,Oil,Mist,High,Low,DLC,Worn,1.203184067876354
195.91283018421785,0.3420982182882833,510.99093576596425,,Steel,None,,,Low,TiN,Sharp,0.711227156585967
149.6004025621367,0.04303816699949307,641.6125559379789,Carbide,Aluminum,Water,Flood,Low,,TiN,Worn,0.3543181865300073
,0.022230452595213154,,Ceramic,Steel,None,Flood,High,High,DLC,Standard,0.20332397858468482
99.6087174147601,0.3051207581405448,563.0361105858675,Carbide,Composite,Oil,Flood,High,Medium,DLC,Standard,2.4713670308132762
136.06231833006183,0.4887196634529254,697.0278265907806,Diamond,Composite,None,Minimum,Medium,High,TiAlN,Standard,2.839406777069639
211.19149835246037,0.2715197549855903,98.65508858684734,Carbide,Composite,Water,Dry,Low,Low,TiAlN,Sharp,2.329044092288844
212.99190433888603,0.1898693028404319,354.08719960689626,Diamond,Titanium,None,Minimum,High,Low,None,Worn,2.28916458137836
112.71790342593522,0.4706844490563219,681.191639743981,HSS,Aluminum,Synthetic,Mist,High,High,TiAlN,Worn,1.2747789153226563
210.88311894988828,0.4922977339490248,299.64838318051915,Carbide,Aluminum,None,Flood,Medium,High,TiAlN,Standard,
180.12765457254125,0.3965527070091381,,HSS,Titanium,Oil,Dry,High,Medium,TiN,Sharp,2.030086003551404
120.07449515291833,0.36459908189584705,597.7637283234603,Carbide,Aluminum,Synthetic,Flood,High,High,TiN,Standard,0.8089730978552226
243.33520799811703,0.020990577149671508,323.6184447969648,Diamond,,Oil,Flood,Low,Medium,TiAlN,Standard,2.229104529944321
36.79675064123135,0.17056767343389317,566.517834989324,Carbide,Aluminum,None,Minimum,Medium,Medium,None,Sharp,
114.1858355304033,0.4640845975499877,105.48100746656917,Diamond,Titanium,Synthetic,Mist,Medium,High,None,Standard,0.915695750227618
97.52958196719335,0.1967051877650612,445.04116683406806,HSS,Steel,Oil,Mist,High,Medium,DLC,Worn,1.7896397114498188
235.86729857523878,0.18059819366035296,306.6713695782995,Carbide,Steel,Synthetic,Mist,Medium,Medium,TiAlN,Sharp,1.641744057415774
51.87971194293907,0.2778467149834478,797.8575248151775,Carbide,Aluminum,None,Flood,Medium,,DLC,Sharp,2.128515330878596
168.16537899605697,0.2349374534703285,475.15617858489225,HSS,Composite,None,Dry,Low,Low,TiAlN,Standard,1.7695955711196283
187.65816557761664,0.43222298188779645,547.3214263593268,Carbide,Steel,Oil,Minimum,Medium,Low,TiAlN,,0.19615319091897293
70.51868128620677,0.059214112948267256,109.17291789352218,Diamond,Composite,Water,Flood,Low,High,TiN,Standard,2.9342238415172894
62.98845310494815,0.33619968934938493,793.6155281177037,Carbide,Titanium,None,Flood,Low,Low,TiAlN,Standard,2.3022924249684324
40.52289330469259,0.3546512898374068,,HSS,Aluminum,Oil,Minimum,High,Medium,TiN,Standard,2.647272032377224
,0.44245412599981704,61.315153447678256,Carbide,Titanium,None,Mist,Medium,Low,None,Standard,2.4215880692637457
207.8073079776501,0.21957651413442528,65.20954304322265,Ceramic,Aluminum,Oil,Minimum,High,Low,None,Worn,
237.67035661991792,0.1616025649373592,697.1275126798827,Carbide,Aluminum,Water,Flood,Medium,High,TiAlN,Standard,2.801490827701821
228.31289304214528,0.32074921393646955,584.2285004537439,Carbide,Aluminum,Synthetic,Dry,Medium,High,None,Sharp,2.9530469080274244
110.36705506885163,0.36796403353762813,778.5770959519718,,Composite,Synthetic,Flood,Medium,High,TiAlN,Standard,
,0.10207005278842755,,HSS,Steel,,Minimum,Low,High,DLC,Standard,0.5173838670086122
211.94960758352033,0.09591853985552737,554.8821366556328,HSS,Aluminum,Oil,Minimum,Medium,Low,None,,2.9713669433329875
208.74680747717892,0.14652950737853285,428.94908080759603,Diamond,Titanium,,Minimum,Medium,Medium,TiAlN,Worn,0.9157206235378229
43.790688112328446,0.13900031396422596,513.113270343165,Ceramic,Aluminum,Water,Mist,Low,,DLC,Standard,2.468417882638157
77.2626821694418,,412.76851692962276,HSS,Composite,None,Mist,High,Low,DLC,Standard,0.2687220563571549
236.56788475406066,0.27473724681035233,541.9008294487847,,Steel,Water,Minimum,High,Medium,TiAlN,Sharp,
192.77935655029134,0.2829396096179489,726.1119797270303,Carbide,Aluminum,Water,Dry,Low,Medium,None,Worn,2.11911524653088
213.55752905361206,0.027057039654667873,472.04173143510695,Carbide,Steel,Synthetic,Minimum,Medium,Low,None,Sharp,2.816051481978853
143.10711420878692,0.49724361170293757,717.6506213035627,Carbide,Composite,Water,Flood,,High,TiAlN,Standard,2.1997143734007736
116.47233066353814,0.4182992372002676,626.8190409957692,Carbide,Steel,Oil,Minimum,Low,Low,TiN,Sharp,0.17212888030229145
173.2692036557682,0.2329589580179559,692.6146070780501,Ceramic,Aluminum,Water,,,High,None,Sharp,1.378835705209873
,0.052103465235154675,529.1044395007228,Diamond,Composite,Water,,Medium,Medium,None,,1.076277312445389
112.22766478009339,0.35325823134095724,417.291592099793,Ceramic,Steel,Oil,Minimum,High,High,None,Worn,1.733642648275909
,0.2768221488065687,60.2957273369061,Carbide,Aluminum,Synthetic,Minimum,Low,High,TiAlN,Worn,1.31355152549266
64.73953874228995,0.34521867448124155,668.7474586002241,Diamond,Composite,Synthetic,Flood,Medium,Medium,TiAlN,Sharp,0.8784872943280381
146.4709016477126,0.3452371906750043,197.3985382678667,Diamond,Steel,Water,Mist,Low,,TiAlN,Worn,2.000082374422493
144.36624555941842,0.09427249447285059,34.145489594837564,Carbide,Aluminum,Water,Dry,,Medium,DLC,Sharp,0.9678510189354771
159.96930094345348,0.17782872881235792,417.6615880491571,Diamond,Aluminum,None,Minimum,Low,Medium,None,Sharp,2.5594391154905405
55.569204155642396,0.028524824351589546,507.8499310202519,HSS,Composite,Oil,Flood,High,Low,TiN,Standard,1.0028316733090337
231.28305944462375,0.49148615533507806,531.1559641147837,Carbide,Composite,Synthetic,Minimum,High,Low,None,Sharp,1.5702360798941783
193.25234709455273,0.40710343656488135,537.4240526805339,Diamond,Aluminum,None,Mist,High,,DLC,Standard,2.486764048328356
58.81210202478308,0.4658281082588547,524.7093028517963,Ceramic,Aluminum,Water,Flood,High,Medium,None,Sharp,2.4775231485432014
47.455667633328815,0.041182705851734766,647.5127529384251,Diamond,Composite,Water,Flood,Medium,High,TiAlN,Standard,1.7789718635135612
171.4425479527903,0.26016655811535655,616.6424791143783,Ceramic,Composite,None,Flood,Low,High,None,,1.1707664449139348
105.1305982923358,0.37876820034233294,651.203051948383,HSS,Aluminum,Water,Mist,Low,Low,TiN,Standard,1.6959214850156725
100.19068180244022,0.06977827913221896,370.9084007736813,Carbide,Composite,Oil,Dry,Low,Low,None,Sharp,2.556566473775007
214.79803344866292,0.3930017389976811,54.94090295398379,Diamond,Titanium,None,Minimum,Low,Low,TiAlN,Standard,0.6954045944201516
105.9315038866314,,513.4631303140734,HSS,Steel,Water,Flood,High,Medium,,Standard,0.4113310687811274
169.08004484590774,0.4927785454167798,172.12072440924547,Ceramic,Aluminum,None,Mist,High,Medium,TiAlN,Worn,1.7669950575085247
148.15639253472978,0.08761558280637274,688.3196375348479,,Titanium,Oil,Flood,Low,Low,DLC,Standard,1.7434267670654984
87.85282416982442,0.3220530983893659,578.7242472164842,HSS,Aluminum,Synthetic,Dry,High,Medium,DLC,Worn,0.9147872752313483
102.96081567130057,0.4746244938965094,613.8665572422178,Ceramic,Steel,Oil,Flood,High,Low,DLC,Standard,
,0.37696131877079664,232.70565731331254,Carbide,Composite,Synthetic,Flood,High,High,None,Standard,0.3111589904661913
102.90203210398495,0.18135102828088578,508.27801162424197,HSS,Titanium,None,Dry,,Medium,None,Sharp,0.4357427974332612
202.480754815367,0.07724040005561102,424.82673027143335,HSS,Composite,None,Mist,Low,Medium,,Sharp,2.4935789564341992
219.48060782218545,0.48260792036433575,218.41923245752767,Ceramic,,Oil,Mist,Medium,Medium,DLC,Worn,1.4201958427035934
45.62835907086076,0.05451378415116327,650.7193733646852,Ceramic,Steel,Water,Minimum,Low,Medium,TiAlN,Worn,0.34444850963875173
175.88321004701118,0.48808085922661354,442.216940082703,HSS,Aluminum,None,Flood,Medium,High,TiAlN,Sharp,2.8875119640285876
194.8373233527952,0.16568561582120675,156.6766635681448,Diamond,Composite,Water,Minimum,,High,TiN,Worn,0.6693272619552021
125.4847705211277,0.4329493326088862,247.67146467724774,Ceramic,,Synthetic,Minimum,Medium,Medium,TiAlN,Sharp,0.9848805642799016
155.25151679975943,,185.55043010238393,Carbide,Titanium,Water,Flood,High,High,None,Standard,2.9189783343069258
65.59728819578852,0.4580434541237851,253.35793679695982,Diamond,Titanium,Water,Flood,High,,DLC,Worn,0.5836132621755118
100.06939736295328,0.22477708717558426,154.5945081084964,Diamond,Steel,Water,Dry,Low,High,TiN,Standard,2.9077400579851043
185.68673206645707,0.42790590302673226,300.05542326865327,HSS,Aluminum,Synthetic,Minimum,Medium,Low,DLC,Sharp,2.1806074920906773
162.5656713188891,0.1344248364462536,556.7166202019644,Carbide,Aluminum,None,Flood,Medium,Medium,DLC,Worn,1.3094223814148533
60.004863597670486,0.24403592918908687,767.6430462842969,Diamond,Steel,None,Dry,Low,Low,DLC,Worn,
247.3707135808774,0.42622517819423256,172.37616570156217,Ceramic,Composite,Oil,Flood,High,Low,None,Worn,1.5482816684163465
236.31360714785572,0.07681360336990795,243.36453894337245,Carbide,Aluminum,Oil,Minimum,High,High,TiAlN,Worn,2.423976469050944
79.30580253602508,0.36974446036926817,6.712088942817897,Carbide,Steel,Synthetic,Flood,Medium,Medium,TiAlN,Standard,0.23538639193736927
222.52652392362168,0.22969847768485618,184.11721109270658,HSS,Titanium,Synthetic,Flood,Medium,High,TiAlN,Worn,2.449506322751398
88.77724660214292,0.2663431801163985,337.6692232713418,Diamond,Titanium,Water,Mist,Medium,High,None,Worn,2.9133321609776446
154.02260868254658,0.29793532255580546,372.08123702984994,,Composite,None,Dry,High,Medium,TiAlN,Worn,1.3172401606308952
202.0512207502781,0.1523168426784,216.73353553918938,Diamond,Titanium,Oil,Flood,Low,Medium,DLC,Worn,0.6146369527135553
105.69764422425324,0.06625851170759936,124.50675995349697,Diamond,Steel,Synthetic,Mist,Medium,High,None,Sharp,0.37098712201860856
